1.443288554495434917e-01,6.947030446907430656e-01,5.878410247624469287e-01,7.327452330393285918e-01,4.114981701685748172e-01,6.976324905059422266e-01,10
1.184471766739039755e-01,4.237834121954706101e-01,5.732685901747951451e-01,5.710501661400883000e-01,5.815054773456951320e-01,2.821501238919741916e-01,3
5.522087477435622116e-01,1.427769940570029206e-01,7.293967984970682883e-01,4.365116278402045857e-01,4.196318494471131810e-01,5.661321840656893256e-01,13
1.488798416605291719e-01,3.979901581951008072e-01,5.347746416942950054e-01,5.802751855299598249e-01,5.587087815397697721e-01,3.127765648020811584e-01,3
4.335872535280201334e-01,5.731802251465755171e-01,5.709176070203252351e-01,4.203427471155613548e-01,7.108976519327442345e-01,5.593303156653107733e-01,8
1.553953953717484848e-01,6.420598230366323378e-01,2.081439507825293966e-01,8.809162889956856368e-01,2.965060117970935716e-01,1.152109569650383164e-01,1
1.389735163129048046e-01,5.768277884495833785e-01,1.093483231752228613e-01,6.598982901380341382e-01,3.438746011365321209e-01,1.781899098684005811e-01,1
5.662144384203687819e-01,8.412148700130388512e-01,4.160926548101099298e-01,4.221743966955483485e-01,7.192319670802685971e-01,8.575935790917512680e-01,6
5.615346396271733154e-01,7.172768027324898377e-01,4.202185799083770767e-01,2.800715533565258375e-01,5.654755404032889565e-01,1.421181601372160097e-01,9
8.285530134972503014e-01,8.783135375146609025e-01,5.284340821705699742e-01,7.174717591210658663e-01,2.706496398491737287e-01,7.356248143772060599e-01,7
4.196985691884234093e-01,1.517189817344959946e-01,8.661496960335245410e-01,1.487500785216420152e-01,1.407499952866560766e-01,7.215614957183977829e-01,2
5.704995905333334338e-01,8.946794728776827355e-02,7.236205487332506570e-01,4.277478272044988317e-01,4.318527575540434538e-01,5.664133727823009723e-01,13
5.791639276576633355e-01,1.503079978170435149e-01,7.044021343225452814e-01,4.360346850813364150e-01,4.334034265665107633e-01,5.720506770032520727e-01,13
1.415553891024494415e-01,2.883085333214939761e-01,1.384368173008864722e-01,1.390819246244954510e-01,4.328944759657143426e-01,4.218484672082510878e-01,12
1.502454216402216436e-01,7.283674807393164530e-01,5.689554653576169851e-01,7.131472488409076327e-01,4.276569379941000393e-01,7.049754277498283539e-01,10
8.428695018100079706e-01,8.639596606530374201e-01,5.657861464982282262e-01,7.134073853054244685e-01,2.899397330160201625e-01,7.062495704168890720e-01,7
1.428205086942589130e-01,4.251383228314264406e-01,5.689597054822813638e-01,5.669691577276981809e-01,5.665107305686482020e-01,2.805489951139684690e-01,3
1.538568983657517264e-01,7.050236011255427426e-01,5.726351310577464382e-01,7.185676285848565659e-01,4.266940472336937518e-01,7.110405170452260837e-01,10
8.445507118124235824e-01,1.401701809320174685e-01,5.817867843373889514e-01,5.674384510343781773e-01,7.109498690932286591e-01,7.164495861932624887e-01,11
8.549026266129438056e-01,2.895700920043507431e-01,7.145805542913874486e-01,2.818035937166818994e-01,2.702162353949525975e-01,4.262321316255948123e-01,0
4.285361155758650731e-01,5.710597490517029806e-01,5.760051268697672366e-01,4.269419296182511148e-01,7.110713853734286216e-01,5.642650604097967371e-01,8
5.781956253422784187e-01,7.227991433164967505e-01,5.024795446164249668e-01,2.835186885559907166e-01,5.864996361008131265e-01,1.295292265210149507e-01,9
8.269324427375664976e-01,1.744456898851836357e-01,5.681142306583220059e-01,6.369112632028792742e-01,6.915465748284919112e-01,6.895214904315908333e-01,11
5.464105777174537160e-01,1.175243911405514929e-01,7.331492526036111901e-01,4.464832775956941169e-01,4.365547210563007763e-01,5.412699147371711206e-01,13
1.729091636481102090e-01,5.165516469520067266e-01,5.865554830031227684e-01,6.173848289500195596e-01,6.137057300719295228e-01,2.771626094439494370e-01,3
5.506311289580815282e-01,1.504129056929008335e-01,7.276606120501459829e-01,4.288040526116098095e-01,4.282426456115997482e-01,5.655600367781025151e-01,13
8.421224301164640380e-01,8.254920104053627972e-01,5.209378478398775103e-01,6.986279497815454098e-01,2.819649432147036672e-01,6.917091814670437433e-01,7
1.049041091656439106e-01,4.265539039225506590e-01,5.845787687353544149e-01,5.558632128834523067e-01,5.981226557819171452e-01,3.432432681653336259e-01,3
1.696714871083916387e-01,4.725687976714296745e-01,5.558091442987045383e-01,5.840821188163555222e-01,5.681819559124421382e-01,2.705358180856455852e-01,3
4.379920694054833530e-01,5.827143990532244189e-01,5.758968793243703921e-01,4.006888825549860256e-01,7.097312558807452598e-01,5.542481512065708937e-01,8
1.990904774316173964e-01,5.767921667351330051e-01,1.665631000945685392e-01,7.194908383168658883e-01,2.695424484983981461e-01,1.340854613546459129e-01,1
8.365760943756638257e-01,8.484227547139615577e-01,5.502053094986243398e-01,7.070494426314242187e-01,2.900493594606781689e-01,6.927751976272928935e-01,7
8.584170315798593798e-01,2.928161214708167037e-01,7.124157424949418838e-01,2.843234693034208949e-01,2.838029812816603714e-01,4.245561547075563102e-01,0
5.665745928911770646e-01,7.258610772569845659e-01,4.268294650558868142e-01,2.748063579985339788e-01,5.570568853112209950e-01,1.504302548652766691e-01,9
1.455373789669080764e-01,7.194462355711543911e-01,5.797474453573211450e-01,6.711267213361366002e-01,4.829749025050752986e-01,7.146268788150743623e-01,10
1.102718743854097100e-01,4.914640675393391889e-01,4.134751810916861836e-02,6.905740488693131729e-01,3.010274578605750539e-01,1.815194758584980916e-01,1
8.259391782844122121e-01,3.013090787372216250e-01,7.424500636377233675e-01,2.891976738968740634e-01,2.557115057243910528e-01,4.729703878036273790e-01,0
5.345137689124566105e-01,7.126749720277405498e-01,4.243203818551790629e-01,2.971164300616555010e-01,5.707614789945918421e-01,1.393986796136042483e-01,9
8.397650998966816882e-01,8.412769621078538540e-01,5.773363146175773952e-01,7.017843658205407120e-01,2.762032119999958124e-01,7.034681394265781540e-01,7
1.247382368936610364e-01,3.951378173666117433e-01,6.329943980615937438e-01,5.985356546399747124e-01,5.404951510578271945e-01,1.969248516312275821e-01,3
8.583541327410771915e-01,8.811767979502814763e-01,5.607008647314831729e-01,6.897204631068648562e-01,2.898152219013360176e-01,7.516057459701777077e-01,7
8.325406655577642923e-01,8.725800920596799015e-01,5.691579201528663701e-01,7.020390684980106766e-01,2.786296813490994895e-01,7.207628062725004447e-01,7
5.746661417160783270e-01,7.242484393226974460e-01,3.798824444292023816e-01,3.100437908623392413e-01,6.530416706780883818e-01,1.407312280146907624e-01,9
1.256061144072655178e-01,5.497248418030808992e-01,1.509175811239504006e-01,7.116074113150580027e-01,2.804797634412963814e-01,1.314323252297830702e-01,1
1.327612031861885311e-01,5.700278549632571412e-01,1.509021067225181645e-01,7.143793331165783078e-01,2.948300732982576111e-01,1.536094792204698856e-01,1
1.194931026734716850e-01,5.460531879448442538e-01,1.156429745789633590e-01,7.343545638456523417e-01,2.913011553241917073e-01,1.437700635458853404e-01,1
5.805779570460342098e-01,8.196444467015419066e-01,4.409814642715620403e-01,4.137836141072324669e-01,6.620283687774544124e-01,8.347771592132344765e-01,6
8.553649231494097060e-01,8.192372159377380170e-01,5.600814810587260162e-01,7.001994395478516875e-01,2.545917567604935039e-01,6.899832894913789927e-01,7
1.331354372892150084e-01,5.256877542741498210e-01,9.531776917513665182e-02,6.457116636011651645e-01,2.611182081255666865e-01,1.259926840130503323e-01,1
2.906722670707153622e-01,6.973918882885351556e-01,9.017832973464904311e-01,6.780317589162485614e-01,4.127574769918642139e-01,8.214593649697009559e-01,5
3.514699460741571579e-01,7.121266517934627949e-01,8.254414839420843863e-01,6.952942599653855194e-01,3.871698545716522055e-01,8.386547539922820649e-01,5
8.571853942204065158e-01,2.901677575625301042e-01,7.174957500689624901e-01,2.761441611246584493e-01,2.900868036419327889e-01,4.259537421949434743e-01,0
8.453107652716344012e-01,8.567284230832920011e-01,5.628223463461469178e-01,6.988165851261370909e-01,2.900837485318406017e-01,6.965140703797993993e-01,7
8.718994790369749559e-01,8.794366212657820370e-01,5.771359482641813532e-01,6.662299205992766593e-01,2.898461739975896068e-01,7.091399863803419246e-01,7
1.349486385333676097e-01,2.921238883570708156e-01,1.330419635445268256e-01,1.305925509733485979e-01,4.181180422505896277e-01,4.258814305197208272e-01,12
2.518196924199068154e-01,6.402800010591693791e-01,1.287741985893670338e-01,5.658962795667530354e-01,2.083646217597996397e-01,6.155520521229201902e-02,1
9.296691556075945551e-01,2.558466338578495036e-01,7.109843380255846945e-01,2.478873861300865677e-01,3.099868251136975728e-01,4.222641030125922068e-01,0
4.449104053613907039e-01,1.439619003194981262e-01,8.640886593486793998e-01,1.409705032472290398e-01,1.498144508015292198e-01,7.134167603670150681e-01,2
9.194161695307859206e-02,2.706245951677300199e-01,1.199753897822715409e-01,1.640011311095047886e-01,3.950866574733544190e-01,3.509101606094312542e-01,12
5.963671198721864908e-01,6.910059849310404845e-01,4.147862471210055357e-01,2.558437028923410961e-01,5.471161460033776569e-01,1.475607252673853953e-01,9
1.364372663057783763e-01,2.865061950618782993e-01,1.469161336212377600e-01,1.379686361940583306e-01,4.178993799174288148e-01,4.132571868127027370e-01,12
5.591335426785480900e-01,1.298018827398742803e-01,7.151532066392409792e-01,4.123257626419474242e-01,4.476015456519565894e-01,5.446506965059335625e-01,13
1.247813499805784931e-01,5.896646548705307689e-01,1.064563980541675114e-01,7.269695185643821889e-01,2.743220635634301963e-01,2.011619578399582997e-01,1
8.346864710631668460e-01,8.580480255856687277e-01,5.817443473435680579e-01,7.164321443440773152e-01,2.901191596191753375e-01,7.060913720907563418e-01,7
1.624635657381719445e-01,4.371893184610010641e-01,5.776365913811990493e-01,5.610068589732017941e-01,5.920111377681251952e-01,2.843235617917180824e-01,3
4.789950590039160350e-01,6.010310342121156779e-01,6.050204385527508943e-01,4.153318840263656719e-01,7.224901083246745292e-01,5.806306628078421461e-01,8
6.894662202632505510e-01,4.464535763484734909e-01,4.419083399903046550e-01,1.215582250859082586e-01,4.255226499097709558e-01,2.688529875541559311e-01,4
5.519193819140810753e-01,1.055322662117840760e-01,7.621901890061431040e-01,4.172324751687302435e-01,4.232633770360044734e-01,5.883848617118495605e-01,13
5.641100504238152347e-01,7.181804210496703922e-01,4.170204422032407487e-01,2.746340817968651593e-01,5.704024871007145059e-01,1.386694762827862526e-01,9
4.655449111831356790e-01,6.888922132940468179e-01,5.576020545143584028e-01,7.148219904654744550e-01,5.152862476023040150e-01,7.943146724858364538e-02,14
8.155071122549684137e-01,9.117540582764904755e-02,5.218307413605359768e-01,5.032227521616140509e-01,8.160873809632305242e-01,7.021628362728583594e-01,11
1.425835161286584940e-01,2.876149177109021404e-01,1.503572004386109218e-01,1.377950529917983113e-01,4.241876094118309237e-01,4.235271658987178056e-01,12
8.608702811287750611e-01,1.032506793661645272e-01,5.223684431332789035e-01,5.574538788258246447e-01,7.136228877900770984e-01,7.385014404321269543e-01,11
5.554855070120852112e-01,1.633154151259588460e-01,6.739921630301605182e-01,4.331748050615440437e-01,4.508846179513722463e-01,5.953005188065576547e-01,13
5.799578933180064011e-01,6.912443073452015918e-01,4.033772032451981571e-01,2.422681861291096639e-01,5.777196131039269433e-01,1.589188232513127630e-01,9
7.740285074008828037e-01,1.510588755721046783e-01,5.246757879738841446e-01,5.221569399154137869e-01,6.929435548006094292e-01,6.795143638621230497e-01,11
9.972124167365822855e-02,7.368908993392249140e-01,5.444580298814345465e-01,7.356759008137309097e-01,4.197840102037255772e-01,7.051181158946240313e-01,10
5.807436467352581344e-01,1.313604621376275594e-01,7.250151299481606415e-01,3.838165483075670625e-01,4.348792529119792083e-01,5.468435230713074580e-01,13
8.448489890715525918e-01,8.621091436878968173e-01,5.725907828586982440e-01,7.161813770508663746e-01,2.842392924279205091e-01,6.866704539040320299e-01,7
1.320200313121083491e-01,5.614549421078646185e-01,1.666211761127572299e-01,7.308047353011571934e-01,3.092409791071525360e-01,1.437794599435619491e-01,1
8.698269533703977263e-01,2.829207785321853907e-01,7.008753853320469629e-01,2.891385304429535674e-01,2.777779683536419908e-01,4.254031995295222690e-01,0
8.922214093306548577e-01,2.512711091939601737e-01,6.784816963685019742e-01,4.774801675807331947e-01,6.915438462784153639e-01,8.308199029318378281e-01,11
5.683920512928928304e-01,7.265143034091003926e-01,4.189560289020290429e-01,2.923025675021189151e-01,5.729273942939651088e-01,1.439262365957343082e-01,9
5.646134312111836806e-01,1.352439091747157374e-01,7.185983322932363304e-01,4.241322962689773601e-01,4.227326399369153997e-01,5.653082990140525510e-01,13
1.804864190637242294e-01,6.984075744373524630e-01,5.341351343128607487e-01,6.882001961896822007e-01,4.143860040446477044e-01,6.989853885667713929e-01,10
4.305555899030017453e-01,5.839751100607619705e-01,5.803972564890989005e-01,4.363565084290709217e-01,7.195498244211447902e-01,5.162476804518745244e-01,8
5.217395637188942947e-01,6.836454506722575708e-01,3.673746480891192934e-01,2.939819275037245938e-01,5.425405884857645855e-01,9.589232980173215126e-02,9
1.683458916112710868e-01,6.898168413512065777e-01,5.834767997889793723e-01,7.163079868524703242e-01,4.219800966987218849e-01,6.862087103633417451e-01,10
4.622078266141826375e-01,5.520119464776984675e-01,5.875517846432656288e-01,4.466112375417511937e-01,7.047147786956323712e-01,5.420236084489318262e-01,8
4.230547361287039787e-01,7.147454436968350144e-01,5.541282235424315195e-01,6.812695961144767942e-01,3.950877430175482874e-01,6.898540755504481425e-02,14
5.687810981521430609e-01,1.319025864222121425e-01,7.807710169933758104e-01,3.579095082671545081e-01,4.388226138353887307e-01,5.447126288442416531e-01,13
6.757292333260856987e-01,7.571937879604563326e-01,3.855616467082674248e-01,2.393170816912225107e-01,5.561415003863103834e-01,8.986175377092839311e-02,9
8.581666796275311260e-01,2.432917270862378911e-01,5.241195139777901080e-01,7.141529519767104706e-01,6.285167970598362075e-01,5.829434539837006213e-01,11
2.022457841952689794e-01,5.347690912648239703e-01,5.508839936329636977e-01,5.814227768259214724e-01,5.955354616655452737e-01,2.661292607067564098e-01,3
5.939648238879171593e-01,7.329124007589622458e-01,4.545519143316361088e-01,2.688469737723682695e-01,6.176183739705662923e-01,1.069000603787986503e-01,9
1.717417303832203812e-01,6.964624524192151167e-01,5.732799542221511668e-01,7.515644824508402877e-01,4.626872601044828004e-01,6.760457896947316137e-01,10
5.290084590752072158e-01,6.691958236729581566e-01,4.326423130520401505e-01,3.147014360840206804e-01,4.954973533287558296e-01,1.523218537265184080e-01,9
5.463028127980819049e-01,7.726518976279674877e-01,3.801194600829241321e-01,3.682749119261665705e-01,5.844099404700769940e-01,6.300634609931743402e-02,9
1.325961874733181944e-01,3.114122181717359217e-01,1.415846142837355603e-01,1.451971516149420938e-01,3.995412204565997882e-01,4.069627859648196067e-01,12
5.631508923790895516e-01,1.352181372797655878e-01,7.205813651948008713e-01,4.260919167314538014e-01,4.199314491773569191e-01,5.648047535388305285e-01,13
5.519944805166258073e-01,8.129041808428548732e-01,2.730871943910099242e-01,2.274389737540306877e-01,7.522678587930988758e-01,1.568845101488708371e-01,9
4.227909615196918103e-01,5.761881629344166589e-01,5.746217349207901615e-01,4.224122681386999201e-01,7.107712946756036265e-01,5.692095142787618745e-01,8
8.527074694939853483e-01,1.423255198694410306e-01,5.349235073560372200e-01,6.300299752822672295e-01,7.110046953013403614e-01,7.537378132217149584e-01,11
4.254403036123577952e-01,1.594856182709968040e-01,8.605378233920466524e-01,1.252137513393257184e-01,1.656595454264896405e-01,7.108284072109974927e-01,2
3.275046898543390594e-01,7.337282804311677786e-01,8.297225689982182795e-01,6.551537059271629326e-01,4.590823404788806905e-01,8.470773124845968338e-01,5
3.095696577295899976e-01,6.652188303948544101e-01,7.925153059765250863e-01,6.592314361834600289e-01,4.017764071020440420e-01,8.525356759291690123e-01,5
1.635403559749068203e-01,6.949188112043808152e-01,5.886473299158972994e-01,7.313020624631478839e-01,4.476825496998298459e-01,7.041084169728949460e-01,10
8.351251878687244723e-01,2.384914272949299752e-01,7.311182244898530858e-01,2.832383771910454984e-01,2.893838400655192045e-01,3.999144383402905012e-01,0
3.816704304814171334e-01,7.213892831411573558e-01,5.678482726167708439e-01,7.486439692433658477e-01,4.032052323539612737e-01,1.134852584444204227e-01,14
6.800398046095063043e-01,6.825091530644981086e-01,4.342522262722057769e-01,3.781951013148879825e-01,5.733157815300555793e-01,2.206757901903644570e-01,9
1.271821514183100743e-01,6.230725747253146318e-01,1.135196794108458140e-01,6.842163365685429710e-01,3.557070064355823957e-01,2.377366457480600270e-01,1
8.769540771445555327e-02,5.775037580863982001e-01,1.411905046079136583e-01,7.622155778981269947e-01,3.118433461922444638e-01,1.190694475454754930e-01,1
4.189858438679616159e-01,1.355674553259720305e-01,8.460052309211351096e-01,1.410885523639359984e-01,1.576837044249808362e-01,7.087142326172872764e-01,2
1.462351052213847480e-01,5.754584027203908381e-01,1.046570234971179181e-01,6.738719657471973212e-01,2.714232033245958520e-01,2.154171185279918910e-01,1
5.676865225999346842e-01,1.067502988543078402e-01,7.464879722428928721e-01,4.558929800527316001e-01,4.121800447922753241e-01,5.237896095084523251e-01,13
5.935884822223920221e-01,7.405566985482865405e-01,4.450639839833810951e-01,3.135579431022185171e-01,5.422198551407073630e-01,1.516720885476949832e-01,9
2.800852860117685195e-01,7.197902800538450441e-01,8.467870304750189092e-01,7.079801377659290518e-01,4.180644786690541070e-01,8.492978027063137203e-01,5
1.446282421186584621e-01,4.142113462916635624e-01,5.454333729125057095e-01,5.799542558398292913e-01,6.094252589578151857e-01,2.547369619417657605e-01,3
5.923542773025635144e-01,6.501034407902278600e-01,4.394096989957722021e-01,2.498327536269283611e-01,5.787376323952342361e-01,1.718975419061943843e-02,9
9.309871333274452598e-02,7.334220405613549598e-01,5.962194910544303950e-01,7.064484828178869691e-01,4.069533626637735213e-01,6.987610830164194820e-01,10
5.768222776471234603e-01,1.037775623947599368e-01,7.279766352930840956e-01,4.309229226339931218e-01,4.257005572478022026e-01,5.685806124042861454e-01,13
8.469312451278124820e-01,1.424038534396329658e-01,5.785477061929993337e-01,5.657992579217390183e-01,7.128590078241228145e-01,7.122681653490473552e-01,11
5.412490904508144851e-01,9.185034433205434556e-01,3.940182247445289110e-01,4.141557183254405139e-01,6.859493830064541386e-01,8.813977662367197263e-01,6
5.642561896137768818e-01,8.505596731918259046e-01,4.289694885397463686e-01,4.269152528104522282e-01,7.195521875853241323e-01,8.601683590805314639e-01,6
8.493439727078234691e-01,8.556682573107425860e-01,5.633812509143075742e-01,7.091310734769555868e-01,2.822069805932769238e-01,7.104443191992595441e-01,7
8.338320460403584322e-01,2.990116316853622114e-01,7.310097690241164070e-01,2.807238885386180161e-01,2.904137098425837449e-01,4.081768019351964538e-01,0
4.403393080406012294e-01,1.435256873775569708e-01,8.546857991605872895e-01,1.411550744376077471e-01,1.390001076148115466e-01,7.060642852183489637e-01,2
5.220856730777939658e-01,7.451140243268445928e-01,3.964256624649862282e-01,2.463731400516078196e-01,5.854540072002665241e-01,1.076909196960997295e-01,9
8.133006549174561783e-01,1.938964456513231904e-01,5.643348024784845540e-01,5.891244610106867174e-01,7.160995347627356900e-01,7.687199862022897623e-01,11
1.151949301170719087e-01,6.392887077036647492e-01,1.362759435030885535e-01,7.366033115486071425e-01,3.639034740054212791e-01,1.513806351614595813e-01,1
5.412091013626637581e-01,7.181575275300448036e-01,4.198751948292329672e-01,2.858162265808437685e-01,5.836251809883123975e-01,1.033254795974431206e-01,9
8.490784551023438098e-01,1.511589779481171680e-01,5.697934161945978904e-01,5.651290319647881422e-01,6.930083007807650297e-01,7.088484519892109814e-01,11
3.050570826617191589e-01,7.062646002403325518e-01,8.404095795257749968e-01,7.189452930194115687e-01,4.111737570163065958e-01,8.644576316740699706e-01,5
2.125803651157583407e-01,7.283264621511229553e-01,1.099101707291634950e-01,6.467750526400121158e-01,4.559749137756491377e-01,2.602796467264070213e-01,1
5.682752714619619949e-01,7.075946852858173708e-01,4.258358431167589275e-01,2.843875612173824008e-01,5.689947053948065658e-01,1.372327293869037013e-01,9
9.489305901464920590e-01,2.291320848964870371e-01,5.799168937965268888e-01,5.822345212587951568e-01,6.287274283557396926e-01,6.696738923487188799e-01,11
1.516332870706369185e-01,4.469604758597343075e-01,6.065210595386917314e-01,5.577532136111438277e-01,6.014427862696379856e-01,2.869576091411418783e-01,3
8.663492456367259953e-01,1.680761699396405850e-01,5.449093194973120280e-01,5.939302706802926934e-01,7.389777719877227424e-01,7.539017507728571488e-01,11
7.114633245765874525e-01,4.303790939283536621e-01,4.211856557213353169e-01,1.565894834257709201e-01,4.370573118727233419e-01,2.663538903341872710e-01,4
7.029945738371760067e-01,4.187194729308762464e-01,3.978300159717517159e-01,1.199738231978283165e-01,4.917267578092840985e-01,2.511049796443345916e-01,4
1.480068362905432033e-01,7.283842425144921862e-01,6.332856918836228255e-01,7.358486598484972330e-01,4.263575469959612896e-01,7.208308289199065744e-01,10
8.176027729449508730e-01,8.297025799387884870e-01,6.066618612139690336e-01,7.278127558827998111e-01,2.772408376379165151e-01,7.127116256384236070e-01,7
1.711139561865086534e-01,2.905672585694655252e-01,1.815783310089546798e-01,1.205366132920250299e-01,4.340846623714640362e-01,3.641750838030017312e-01,12
5.556545536055462753e-01,8.372092373475412685e-01,4.282471399139737289e-01,4.332962597258898096e-01,7.096794985359875518e-01,8.567267556710908005e-01,6
8.696424332185016537e-01,2.655773270017490195e-01,6.723800104041092185e-01,3.134096510484200016e-01,2.886448795841869974e-01,4.023435454423747171e-01,0
5.466130707211634965e-01,7.379823558356578550e-01,4.544174735989810476e-01,3.218050132488537995e-01,5.714828879980879961e-01,1.374260719402286557e-01,9
1.659192043309281606e-01,7.333555735252712537e-01,5.905463203595766597e-01,7.124980883083810168e-01,4.004976768875661008e-01,7.412739433069077677e-01,10
1.524595473259031664e-01,7.735185301612876874e-01,5.618097192770410420e-01,7.657402336575739321e-01,4.460334592399691211e-01,6.758782204681900163e-01,10
8.563812787200533183e-01,2.872026888741838757e-01,7.076230282756573731e-01,2.663156410308266664e-01,2.970254962955576339e-01,4.180217692099081339e-01,0
5.568728962738334065e-01,7.234842287521667803e-01,4.251971606664893821e-01,2.633173552138271534e-01,5.574567773633509749e-01,1.327941849130969687e-01,9
8.640359832049179234e-01,8.083598197406904884e-01,5.657643645811875066e-01,6.702725932444018042e-01,2.211832973306100125e-01,7.492360358060299319e-01,7
8.588460539904907431e-01,2.924557108234975278e-01,7.095490640047115161e-01,2.773322864188608183e-01,2.790737045438232422e-01,4.243560997420834369e-01,0
8.383809919237870112e-01,1.440029259783528193e-01,5.738670228199608259e-01,5.614961903106553409e-01,7.079218186668420065e-01,7.177248172242507440e-01,11
5.646603850891590559e-01,7.230575705098720718e-01,4.216077894834309170e-01,2.788055354139473141e-01,5.691278173445569744e-01,1.330532616527904943e-01,9
5.389868055405049319e-01,8.637914851756685053e-01,4.443472260317224420e-01,4.413620542723477591e-01,7.151430600510203517e-01,9.310516012563503363e-01,6
1.215460287840496034e-01,7.209592345383751821e-01,5.608174671580746784e-01,7.720652128068021813e-01,4.008596502753835056e-01,7.192815831269600002e-01,10
1.439463867375126993e-01,3.258298448967983374e-01,1.415980896029357949e-01,1.168440763340910515e-01,4.210706417691165160e-01,4.195638112333601177e-01,12
5.593282943668256291e-01,1.095625201795840387e-01,6.820643727259481093e-01,4.147100352531392087e-01,4.351166320936991627e-01,5.776094061564989168e-01,13
1.347025320041444763e-01,7.589469385255186440e-01,5.655200040605644629e-01,6.923641732228688062e-01,4.481560242656348336e-01,6.273434929516101821e-01,10
5.913968554941017031e-01,1.436457396037425782e-01,7.334622942591139116e-01,3.846346755053242084e-01,4.453936091470319658e-01,5.930584437959668387e-01,13
1.424040167174109583e-01,2.947349313977590812e-01,1.369574758013301918e-01,1.398196786985221318e-01,4.085605306403788384e-01,4.153160112374847945e-01,12
1.361122296875198201e-01,5.733211601615351150e-01,1.582383978045577566e-01,7.149793329213269821e-01,2.833346229862521160e-01,1.543634913722471691e-01,1
